id,trial,view.angle,view.dist,fishtank,start.angle,hinge.length,hinge.z.pos,hinge.angle,response
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,95.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,85.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,95.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,77.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,79.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,81.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,83.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,85.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
